	ID	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
3248	l0030153	Die jubelnd nie...	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	4	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3249	l0030154	Ellen	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	1	9	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3250	l0030155	Ich sah dich, Freund...	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	1	11	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3251	l0030156	Das welke Blatt	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	9	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3252	l0030157	Liebesode	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	4	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3253	l0030158	Gesang des Lebens	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	6	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3254	l0030159	Im Tal der Freude...	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	4	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3255	l0030160	Auf Reisen	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	8	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3256	l0030161	Im Lande der Torheit	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	1	11	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3257	l0030162	Denkst du daran...	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	1	13	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3258	l0030163	In stiller Sommerluft	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	4	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3259	l0030164	Der Abenteurer	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	5	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
3260	l0030165	Elegie	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	8	Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905	1905	Bethge, Hans	Moderne	Hartleben, Otto Erich	1899	0
